County Code,District Code,School Code,Test Year,Subgroup ID,Total CAASPP Enrollment,Total Tested At Entity Level,Total Tested at Subgroup Level,Grade,Test Id,CAASPP Reported Enrollment,Students Tested,Mean Scale Score,Percentage Standard Exceeded,Percentage Standard Met,Percentage Standard Met and Above,Percentage Standard Nearly Met,Percentage Standard Not Met,Students with Scores,AcademicYear,AggregateLevel,CountyName,DistrictName,SchoolName,Ratio,MatchedDistrictName,Current Expense Per ADA
19,64733,1939040,2015,31,882,518,330,11,1,401,79,2526.0,0,31,31,40,29,65,2016-17,S,Los Angeles,Los Angeles Unified,Venice Senior High,0.6947171575502571,Los Angeles Unified,11750.558525254715
19,64733,1939107,2015,31,691,605,425,11,1,298,183,2580.5,16,38,54,28,18,168,2016-17,S,Los Angeles,Los Angeles Unified,Verdugo Hills Senior High,0.7526205450733753,Los Angeles Unified,11750.558525254715
19,64733,1939305,2015,31,579,387,326,11,1,256,177,2558.6,10,36,46,28,26,137,2016-17,S,Los Angeles,Los Angeles Unified,George Washington Preparatory High,0.87751677852349,Los Angeles Unified,11750.558525254715
19,64733,1939479,2015,31,571,491,240,11,1,281,92,2497.3,0,22,22,24,54,46,2016-17,S,Los Angeles,Los Angeles Unified,WESM Health/Sports Medicine,0.6330608537693007,Los Angeles Unified,11750.558525254715
19,64733,1939859,2015,31,631,587,444,11,1,318,220,2570.7,10,39,49,34,17,218,2016-17,S,Los Angeles,Los Angeles Unified,Woodrow Wilson Senior High,0.9285714285714286,Los Angeles Unified,11750.558525254715
19,64733,1939941,2015,31,1098,1068,719,11,1,499,329,2577.7,15,38,53,27,21,329,2016-17,S,Los Angeles,Los Angeles Unified,John F. Kennedy High,0.7639806252752092,Los Angeles Unified,11750.558525254715
19,64733,1995448,2015,31,860,855,770,11,1,402,364,2655.5,39,46,85,12,3,364,2016-17,S,Los Angeles,Los Angeles Unified,Francisco Bravo Medical Magnet High,0.861317747077577,Los Angeles Unified,11750.558525254715
19,64733,1995794,2015,31,195,132,97,11,1,91,35,2409.8,0,0,0,3,97,34,2016-17,S,Los Angeles,Los Angeles Unified,Youth Opportunities Unlimited,0.9598470363288719,Los Angeles Unified,11750.558525254715
19,64733,1995836,2015,31,1487,1442,477,11,1,737,240,2596.1,20,39,59,26,15,239,2016-17,S,Los Angeles,Los Angeles Unified,Palisades Charter High,0.30960970810101673,Los Angeles Unified,11750.558525254715
19,64733,1996073,2015,31,163,54,37,11,1,53,6,,,,,,,0,2016-17,S,Los Angeles,Los Angeles Unified,Tri-C Community Day,0.8613861386138614,Los Angeles Unified,11750.558525254715
19,64733,1996115,2015,31,1603,845,507,11,1,551,142,2533.2,1,31,32,38,30,93,2016-17,S,Los Angeles,Los Angeles Unified,City of Angels,0.7771883289124668,Los Angeles Unified,11750.558525254715
19,64733,1996610,2015,31,415,409,378,11,1,61,56,2608.6,25,40,65,18,16,55,2016-17,S,Los Angeles,Los Angeles Unified,Los Angeles Leadership Academy,0.8827586206896552,Los Angeles Unified,11750.558525254715
19,64733,1996651,2015,31,106,74,55,11,1,14,6,,,,,,,5,2016-17,S,Los Angeles,Los Angeles Unified,CDS Secondary,0.8582089552238806,Los Angeles Unified,11750.558525254715
19,64733,6016885,2015,31,1116,1083,1024,11,1,176,155,2608.8,16,52,68,24,9,140,2016-17,S,Los Angeles,Los Angeles Unified,Elizabeth Learning Center,0.9174025974025974,Los Angeles Unified,11750.558525254715
19,64733,6019475,2015,31,770,764,628,11,1,84,64,2639.8,37,37,73,19,8,63,2016-17,S,Los Angeles,Los Angeles Unified,Thirty-Second Street USC Performing Arts,0.8958333333333334,Los Angeles Unified,11750.558525254715
19,64733,6019715,2015,31,1576,1567,1536,11,1,139,137,2587.2,13,42,55,29,16,137,2016-17,S,Los Angeles,Los Angeles Unified,Vaughn Next Century Learning Center,0.9756592292089249,Los Angeles Unified,11750.558525254715
19,64733,6058002,2015,31,1354,1332,1253,11,1,192,176,2557.5,11,28,39,34,27,166,2016-17,S,Los Angeles,Los Angeles Unified,Robert Fulton College Preparatory,0.9355742296918768,Los Angeles Unified,11750.558525254715
19,64733,6060503,2015,31,56,47,33,11,1,3,0,,,,,,,0,2016-17,S,Los Angeles,Los Angeles Unified,Ernest P. Willenberg Special Education Center,0.6348314606741573,Los Angeles Unified,11750.558525254715
19,64733,6060529,2015,31,131,129,112,11,1,7,6,,,,,,,6,2016-17,S,Los Angeles,Los Angeles Unified,Marlton,0.9260700389105059,Los Angeles Unified,11750.558525254715
19,64733,6060545,2015,31,72,36,31,11,1,11,0,,,,,,,0,2016-17,S,Los Angeles,Los Angeles Unified,Alfonso B. Perez Special Education Center,0.8875,Los Angeles Unified,11750.558525254715
19,64733,6061451,2015,31,1481,1450,1320,11,1,152,133,2608.6,23,43,66,24,10,133,2016-17,S,Los Angeles,Los Angeles Unified,Foshay Learning Center,0.9064609450337512,Los Angeles Unified,11750.558525254715
19,64733,6069157,2015,31,444,188,115,11,1,65,12,2517.5,0,18,18,36,45,11,2016-17,S,Los Angeles,Los Angeles Unified,Berenece Carlson Home Hospital,0.6480891719745223,Los Angeles Unified,11750.558525254715
19,64733,6116750,2015,31,546,534,420,11,1,98,75,2614.1,24,43,67,21,12,75,2016-17,S,Los Angeles,Los Angeles Unified,PUC Community Charter Middle and PUC Community Charter Early College High,0.8592057761732852,Los Angeles Unified,11750.558525254715
19,64733,6119945,2015,31,393,392,364,11,1,64,59,2603.6,17,46,63,31,7,59,2016-17,S,Los Angeles,Los Angeles Unified,Magnolia Science Academy,0.901213171577123,Los Angeles Unified,11750.558525254715
19,64774,109538,2015,31,951,918,899,11,1,456,427,2561.6,13,30,43,30,27,410,2016-17,S,Los Angeles,Lynwood Unified,Marco Antonio Firebaugh High,0.91622760800843,Lynwood Unified,9671.371554338422
19,64774,114777,2015,31,98,32,25,11,1,73,18,2475.5,0,0,0,36,64,11,2016-17,S,Los Angeles,Lynwood Unified,Pathway Independent Study,0.9153846153846154,Lynwood Unified,9671.371554338422
19,64774,1935428,2015,31,52,47,47,11,1,52,46,2407.8,0,0,0,7,93,44,2016-17,S,Los Angeles,Lynwood Unified,Vista High,0.9717868338557993,Lynwood Unified,9671.371554338422
19,64774,1935436,2015,31,1220,1165,1118,11,1,573,520,2554.4,10,30,40,32,28,506,2016-17,S,Los Angeles,Lynwood Unified,Lynwood High,0.9441936807550266,Lynwood Unified,9671.371554338422
19,64790,1935899,2015,31,48,46,34,11,1,48,34,2503.4,0,3,3,56,41,34,2016-17,S,Los Angeles,Monrovia Unified,Canyon Oaks High,0.7692307692307693,Monrovia Unified,9468.982159909407
19,64790,1935923,2015,31,873,837,427,11,1,423,186,2609.4,28,32,60,28,12,166,2016-17,S,Los Angeles,Monrovia Unified,Monrovia High,0.543035107587769,Monrovia Unified,9468.982159909407
19,64790,1996404,2015,31,58,49,29,11,1,26,12,2552.7,0,33,33,58,8,12,2016-17,S,Los Angeles,Monrovia Unified,Mountain Park,0.5432098765432098,Monrovia Unified,9468.982159909407
19,64808,124552,2015,31,312,311,252,11,1,135,109,2585.9,15,36,50,35,15,109,2016-17,S,Los Angeles,Montebello Unified,Applied Technology Center,0.7835570469798657,Montebello Unified,9957.96133827944
19,64808,1930155,2015,31,1421,1367,1147,11,1,710,556,2573.9,12,36,48,30,21,551,2016-17,S,Los Angeles,Montebello Unified,Schurr High,0.673385719166382,Montebello Unified,9957.96133827944
19,64808,1930825,2015,31,1532,1388,1327,11,1,780,668,2569.9,10,36,47,33,20,658,2016-17,S,Los Angeles,Montebello Unified,Bell Gardens High,0.923127035830619,Montebello Unified,9957.96133827944
19,64808,1935998,2015,31,1359,1249,1126,11,1,653,537,2573.8,11,36,46,36,17,523,2016-17,S,Los Angeles,Montebello Unified,Montebello High,0.8629496402877698,Montebello Unified,9957.96133827944
19,64808,1938927,2015,31,183,172,159,11,1,160,140,2461.3,0,9,9,21,69,140,2016-17,S,Los Angeles,Montebello Unified,Vail High (Continuation),0.7775467775467776,Montebello Unified,9957.96133827944
19,64808,1996388,2015,31,112,90,79,11,1,64,38,2430.4,0,0,0,22,78,27,2016-17,S,Los Angeles,Montebello Unified,Montebello Community Day,0.813953488372093,Montebello Unified,9957.96133827944
19,64840,1933647,2015,31,747,725,307,11,1,364,149,2556.0,10,31,40,34,26,147,2016-17,S,Los Angeles,Norwalk-La Mirada Unified,John H. Glenn High,0.8020618556701031,Norwalk-La Mirada Unified,9414.555381156268
19,64840,1934728,2015,31,1086,1060,168,11,1,525,85,2579.8,12,44,56,26,18,84,2016-17,S,Los Angeles,Norwalk-La Mirada Unified,La Mirada High,0.48011499760421655,Norwalk-La Mirada Unified,9414.555381156268
19,64840,1936467,2015,31,892,876,328,11,1,407,138,2568.7,12,34,46,30,24,137,2016-17,S,Los Angeles,Norwalk-La Mirada Unified,Norwalk High,0.8357664233576643,Norwalk-La Mirada Unified,9414.555381156268
19,64840,1936475,2015,31,216,197,89,11,1,177,66,2477.6,0,10,10,35,56,63,2016-17,S,Los Angeles,Norwalk-La Mirada Unified,El Camino High (Continuation),0.7197149643705463,Norwalk-La Mirada Unified,9414.555381156268
19,64857,112714,2015,31,613,512,439,11,1,266,202,2527.4,3,23,27,34,40,179,2016-17,S,Los Angeles,Palmdale Elementary,Antelope Valley Learning Academy,0.8681541582150102,Palmdale Elementary,9007.929804979382
19,64857,125377,2015,31,669,669,515,11,1,79,51,2625.8,29,43,73,20,8,51,2016-17,S,Los Angeles,Palmdale Elementary,Palmdale Aerospace Academy,0.81875,Palmdale Elementary,9007.929804979382
19,64857,6119580,2015,31,491,449,376,11,1,29,23,2488.3,0,17,17,30,52,23,2016-17,S,Los Angeles,Palmdale Elementary,Guidance Charter,0.857487922705314,Palmdale Elementary,9007.929804979382
19,64865,1933308,2015,31,48,44,7,11,1,30,3,,,,,,,3,2016-17,S,Los Angeles,Palos Verdes Peninsula Unified,Rancho del Mar High (Continuation),0.2079207920792079,Palos Verdes Peninsula Unified,9228.864810738403
19,64865,1995588,2015,31,1266,1173,46,11,1,612,22,2607.5,18,45,64,23,14,22,2016-17,S,Los Angeles,Palos Verdes Peninsula Unified,Palos Verdes Peninsula High,0.0505091649694501,Palos Verdes Peninsula Unified,9228.864810738403
19,64865,1996552,2015,31,812,499,13,11,1,454,5,,,,,,,5,2016-17,S,Los Angeles,Palos Verdes Peninsula Unified,Palos Verdes High,0.026223776223776224,Palos Verdes Peninsula Unified,9228.864810738403
19,64873,1936749,2015,31,2394,2309,1116,11,1,1148,541,2591.4,17,40,56,29,15,541,2016-17,S,Los Angeles,Paramount Unified,Paramount High,0.9556088782243551,Paramount Unified,9216.203513253788
19,64873,1936756,2015,31,102,100,55,11,1,89,48,2489.8,2,13,15,30,55,47,2016-17,S,Los Angeles,Paramount Unified,Buena Vista High,0.9397590361445783,Paramount Unified,9216.203513253788
19,64873,1996107,2015,31,16,12,7,11,1,2,1,,,,,,,1,2016-17,S,Los Angeles,Paramount Unified,Paramount Unified Community Day,0.9705882352941176,Paramount Unified,9216.203513253788
19,64881,113464,2015,31,328,285,107,11,1,49,9,,,,,,,7,2016-17,S,Los Angeles,Pasadena Unified,Aveson Global Leadership Academy,0.2526539278131635,Pasadena Unified,11102.30569499225
19,64881,117440,2015,31,110,94,59,11,1,81,41,2479.9,3,11,14,27,59,37,2016-17,S,Los Angeles,Pasadena Unified,CIS Academy,0.7011070110701108,Pasadena Unified,11102.30569499225
19,64881,118075,2015,31,148,82,76,11,1,85,41,2464.4,0,0,0,20,80,5,2016-17,S,Los Angeles,Pasadena Unified,Learning Works,0.9440559440559441,Pasadena Unified,11102.30569499225
19,64881,1931062,2015,31,683,643,470,11,1,139,88,2589.3,22,37,59,21,21,87,2016-17,S,Los Angeles,Pasadena Unified,Blair High,0.6921824104234527,Pasadena Unified,11102.30569499225
19,64881,1931674,2015,31,1411,1385,942,11,1,228,154,2606.2,23,40,62,28,10,151,2016-17,S,Los Angeles,Pasadena Unified,Marshall Fundamental,0.6436837029893925,Pasadena Unified,11102.30569499225
19,64881,1936103,2015,31,452,416,376,11,1,206,161,2550.2,12,30,42,27,31,156,2016-17,S,Los Angeles,Pasadena Unified,John Muir High,0.8425742574257425,Pasadena Unified,11102.30569499225
19,64881,1936806,2015,31,167,138,118,11,1,123,81,2464.1,0,5,5,32,64,66,2016-17,S,Los Angeles,Pasadena Unified,Rose City High (Continuation),0.7874251497005988,Pasadena Unified,11102.30569499225
19,64881,1936822,2015,31,943,905,635,11,1,479,307,2570.3,10,37,47,33,20,304,2016-17,S,Los Angeles,Pasadena Unified,Pasadena High,0.6530398322851153,Pasadena Unified,11102.30569499225
19,64907,115170,2015,31,203,174,115,11,1,110,59,2485.1,2,13,14,29,57,56,2016-17,S,Los Angeles,Pomona Unified,School of Extended Educational Options,0.8186619718309859,Pomona Unified,10452.605828562248
19,64907,1933175,2015,31,581,557,504,11,1,295,256,2557.2,10,31,40,33,26,252,2016-17,S,Los Angeles,Pomona Unified,Ganesha High,0.9263252470799641,Pomona Unified,10452.605828562248
19,64907,1933324,2015,31,809,789,731,11,1,394,346,2580.4,14,40,54,28,18,344,2016-17,S,Los Angeles,Pomona Unified,Garey High,0.9225456339417859,Pomona Unified,10452.605828562248
19,64907,1936772,2015,31,155,112,75,11,1,117,62,2435.8,0,5,5,14,80,56,2016-17,S,Los Angeles,Pomona Unified,Park West High (Continuation),0.8388746803069054,Pomona Unified,10452.605828562248
19,64907,1937028,2015,31,614,592,512,11,1,281,236,2567.6,14,31,44,31,25,236,2016-17,S,Los Angeles,Pomona Unified,Pomona High,0.8908594815825375,Pomona Unified,10452.605828562248
19,64907,1995547,2015,31,29,18,12,11,1,3,0,,,,,,,0,2016-17,S,Los Angeles,Pomona Unified,Pomona Alternative,0.8170731707317073,Pomona Unified,10452.605828562248
19,64907,1995901,2015,31,855,832,443,11,1,422,199,2599.3,22,35,57,29,14,199,2016-17,S,Los Angeles,Pomona Unified,Diamond Ranch High,0.6274175199089875,Pomona Unified,10452.605828562248
19,64907,1996495,2015,31,183,181,168,11,1,77,71,2621.6,28,38,66,25,8,71,2016-17,S,Los Angeles,Pomona Unified,Village Academy High School at Indian Hill,0.9320113314447592,Pomona Unified,10452.605828562248
19,64907,6061634,2015,31,594,591,545,11,1,79,70,2579.7,11,41,53,27,20,70,2016-17,S,Los Angeles,Pomona Unified,Fremont Academy of Engineering and Design,0.9462857142857143,Pomona Unified,10452.605828562248
19,64907,6061642,2015,31,358,354,313,11,1,46,40,2564.4,8,35,43,38,20,40,2016-17,S,Los Angeles,Pomona Unified,Palomares Academy of Health Science,0.910913140311804,Pomona Unified,10452.605828562248
19,64964,1937754,2015,31,618,604,22,11,1,340,14,2671.3,33,58,92,8,0,12,2016-17,S,Los Angeles,San Marino Unified,San Marino High,0.04405286343612335,San Marino Unified,12152.78550924144
19,64980,1933373,2015,31,56,45,11,11,1,49,7,,,,,,,5,2016-17,S,Los Angeles,Santa Monica-Malibu Unified,Olympic High (Continuation),0.5785123966942148,Santa Monica-Malibu Unified,11932.562240235457
19,64980,1938000,2015,31,1499,1428,235,11,1,765,123,2578.4,14,38,52,30,17,86,2016-17,S,Los Angeles,Santa Monica-Malibu Unified,Santa Monica High,0.30907209382545703,Santa Monica-Malibu Unified,11932.562240235457
19,64980,1995737,2015,31,812,776,62,11,1,182,11,2589.5,36,27,64,0,36,11,2016-17,S,Los Angeles,Santa Monica-Malibu Unified,Malibu High,0.12007684918347743,Santa Monica-Malibu Unified,11932.562240235457
19,65029,1938455,2015,31,749,686,121,11,1,357,51,2622.1,38,18,56,30,14,50,2016-17,S,Los Angeles,South Pasadena Unified,South Pasadena Senior High,0.1639030612244898,South Pasadena Unified,9068.701974025973
19,65052,1938679,2015,31,1037,1025,441,11,1,499,206,2622.2,41,23,64,19,17,206,2016-17,S,Los Angeles,Temple City Unified,Temple City High,0.42132456552372005,Temple City Unified,8269.527101007217
19,65052,1995745,2015,31,34,31,24,11,1,19,14,2482.0,0,0,0,43,57,14,2016-17,S,Los Angeles,Temple City Unified,Dr. Doug Sears Learning Center,0.6896551724137931,Temple City Unified,8269.527101007217
19,65060,110320,2015,31,19,17,7,11,1,4,2,,,,,,,2,2016-17,S,Los Angeles,Torrance Unified,Gene Drevno Community Day,0.5925925925925926,Torrance Unified,9018.028820023363
19,65060,1936277,2015,31,947,929,385,11,1,475,187,2604.7,22,40,62,27,11,187,2016-17,S,Los Angeles,Torrance Unified,North High,0.4440357330530741,Torrance Unified,9018.028820023363
19,65060,1938083,2015,31,99,89,52,11,1,88,43,2506.3,5,12,17,38,45,42,2016-17,S,Los Angeles,Torrance Unified,Shery (Kurt T.) High (Continuation),0.5279187817258884,Torrance Unified,9018.028820023363
19,65060,1938356,2015,31,1050,1031,130,11,1,531,63,2591.4,21,35,56,22,22,63,2016-17,S,Los Angeles,Torrance Unified,South High,0.16407355021216408,Torrance Unified,9018.028820023363
19,65060,1938752,2015,31,1072,1004,352,11,1,510,165,2563.2,10,38,48,29,23,138,2016-17,S,Los Angeles,Torrance Unified,Torrance High,0.34283000949667614,Torrance Unified,9018.028820023363
19,65060,1939602,2015,31,1070,1005,196,11,1,518,89,2621.4,27,33,60,31,9,89,2016-17,S,Los Angeles,Torrance Unified,West High,0.20544672718585763,Torrance Unified,9018.028820023363
19,65094,112706,2015,31,2689,2234,1298,11,1,412,163,2604.9,19,48,68,19,14,161,2016-17,S,Los Angeles,West Covina Unified,California Virtual Academy @ Los Angeles,0.5854523950325251,West Covina Unified,9544.120819726111
19,65094,122432,2015,31,434,421,296,11,1,167,121,2601.4,21,38,59,26,14,118,2016-17,S,Los Angeles,West Covina Unified,Edgewood High,0.6673984632272228,West Covina Unified,9544.120819726111
19,65094,130005,2015,31,69,38,29,11,1,8,4,,,,,,,2,2016-17,S,Los Angeles,West Covina Unified,Rio Verde Academy,0.7717391304347826,West Covina Unified,9544.120819726111
19,65094,1938513,2015,31,72,60,53,11,1,70,50,2509.2,0,18,18,40,42,45,2016-17,S,Los Angeles,West Covina Unified,Coronado High (Continuation),0.7701612903225806,West Covina Unified,9544.120819726111
19,65094,1939537,2015,31,1193,1160,834,11,1,578,401,2610.0,21,44,64,26,10,400,2016-17,S,Los Angeles,West Covina Unified,West Covina High,0.684863523573201,West Covina Unified,9544.120819726111
19,65128,1930338,2015,31,282,209,176,11,1,192,142,2475.6,1,10,12,27,61,136,2016-17,S,Los Angeles,Whittier Union High,Frontier High (Continuation),0.8856088560885609,Whittier Union High,10531.971579059486
19,65128,1931302,2015,31,1430,1392,1114,11,1,708,575,2594.9,15,46,61,26,13,568,2016-17,S,Los Angeles,Whittier Union High,California High,0.7768790023592854,Whittier Union High,10531.971579059486
19,65128,1934868,2015,31,1440,1384,671,11,1,726,345,2611.4,20,48,68,21,11,344,2016-17,S,Los Angeles,Whittier Union High,La Serna High,0.5250352609308886,Whittier Union High,10531.971579059486
19,65128,1936889,2015,31,709,649,568,11,1,336,277,2582.8,13,41,54,33,13,267,2016-17,S,Los Angeles,Whittier Union High,Pioneer High,0.8932547478716437,Whittier Union High,10531.971579059486
19,65128,1937903,2015,31,1161,1132,906,11,1,592,457,2605.8,19,46,65,25,10,457,2016-17,S,Los Angeles,Whittier Union High,Santa Fe High,0.7925986173241155,Whittier Union High,10531.971579059486
19,65128,1939701,2015,31,1060,990,758,11,1,523,399,2584.5,9,47,56,28,15,395,2016-17,S,Los Angeles,Whittier Union High,Whittier High,0.8025507794048181,Whittier Union High,10531.971579059486
19,65128,1995653,2015,31,184,96,68,11,1,110,56,2521.0,0,20,20,44,35,54,2016-17,S,Los Angeles,Whittier Union High,Sierra Vista High (Alternative),0.7595473833097596,Whittier Union High,10531.971579059486
19,65136,102459,2015,31,1047,1028,478,11,1,491,228,2597.8,24,36,60,21,19,228,2016-17,S,Los Angeles,William S. Hart Union High,Golden Valley High,0.5173728813559322,William S. Hart Union High,9188.394424943885
19,65136,102475,2015,31,1169,1155,125,11,1,573,54,2642.0,38,38,75,11,13,53,2016-17,S,Los Angeles,William S. Hart Union High,West Ranch High,0.12321501427988577,William S. Hart Union High,9188.394424943885
19,65136,112359,2015,31,37,29,14,11,1,18,5,,,,,,,5,2016-17,S,Los Angeles,William S. Hart Union High,Sequoia School,0.4307692307692308,William S. Hart Union High,9188.394424943885
19,65136,114439,2015,31,725,491,385,11,1,418,215,2503.2,3,12,15,39,46,178,2016-17,S,Los Angeles,William S. Hart Union High,Mission View Public,0.8894348894348895,William S. Hart Union High,9188.394424943885
19,65136,117234,2015,31,694,666,171,11,1,61,18,2499.2,0,12,12,41,47,17,2016-17,S,Los Angeles,William S. Hart Union High,Santa Clarita Valley International,0.22404933196300103,William S. Hart Union High,9188.394424943885
19,65136,121731,2015,31,305,294,16,11,1,67,2,,,,,,,2,2016-17,S,Los Angeles,William S. Hart Union High,"Albert Einstein Academy for Letters, Arts and Sciences",0.0511727078891258,William S. Hart Union High,9188.394424943885
19,65136,1931492,2015,31,1166,1130,378,11,1,590,185,2585.4,13,40,53,32,15,182,2016-17,S,Los Angeles,William S. Hart Union High,Canyon High,0.3947479881406184,William S. Hart Union High,9188.394424943885
19,65136,1931740,2015,31,1175,1146,163,11,1,551,73,2606.6,21,37,59,27,14,70,2016-17,S,Los Angeles,William S. Hart Union High,Saugus High,0.16221602231964927,William S. Hart Union High,9188.394424943885
